,seed,num_timesteps,num_attackers,num_defenders,force_return,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
268,9,8,1,2,True,1,6,0.13350367546081543,0.823250978598111,14,7,13,7
269,9,8,1,2,True,1,7,0.16013193130493164,0.4943145945356054,14,7,13,7
270,9,8,1,2,True,1,8,0.12195801734924316,0.9248021621042355,14,7,13,7
271,9,8,1,2,True,1,9,0.1719837188720703,0.32628317266821555,14,7,13,7
272,9,8,1,2,True,1,10,0.15244102478027344,0.7460579099720626,14,7,13,7
273,9,8,1,2,True,1,11,0.30550312995910645,0.1823172239621345,14,7,13,7
274,9,8,1,2,True,1,12,0.24006986618041992,0.24127974161989607,14,7,13,7
275,9,8,1,2,True,1,13,0.17181873321533203,0.2341783873239202,14,7,13,7
276,9,8,1,2,True,1,14,0.30339717864990234,4.440892098500626e-16,14,7,13,7
277,10,8,1,2,True,1,1,0.14216065406799316,0.9881086002468882,15,9,15,10
278,10,8,1,2,True,1,2,0.13762211799621582,0.9881086002468882,15,9,15,10
279,10,8,1,2,True,1,3,0.14491033554077148,0.9795736907569694,15,9,15,10
280,10,8,1,2,True,1,4,0.13116717338562012,0.9795736907569694,15,9,15,10
281,10,8,1,2,True,1,5,0.1640024185180664,0.9039632520140364,15,9,15,10
282,10,8,1,2,True,1,6,0.13988375663757324,0.8754440466983419,15,9,15,10
283,10,8,1,2,True,1,7,0.14005374908447266,0.5126300198261842,15,9,15,10
284,10,8,1,2,True,1,8,0.1203298568725586,0.8244187347148276,15,9,15,10
285,10,8,1,2,True,1,9,0.19995403289794922,0.2991882598116117,15,9,15,10
286,10,8,1,2,True,1,10,0.11971235275268555,0.8225195027888949,15,9,15,10
287,10,8,1,2,True,1,11,0.2800438404083252,0.3220918497094861,15,9,15,10
288,10,8,1,2,True,1,12,0.18303251266479492,0.8168914169518243,15,9,15,10
289,10,8,1,2,True,1,13,0.3271770477294922,0.36620022522228457,15,9,15,10
290,10,8,1,2,True,1,14,0.33996081352233887,0.8159875279134026,15,9,15,10
291,10,8,1,2,True,1,15,0.33352184295654297,2.220446049250313e-16,15,9,15,10
292,1,8,1,3,True,1,1,0.20099544525146484,0.8921882320533661,21,10,21,11
293,1,8,1,3,True,1,2,0.2123243808746338,0.8921882320533661,21,10,21,11
294,1,8,1,3,True,1,3,0.17632699012756348,0.728250030452521,21,10,21,11
295,1,8,1,3,True,1,4,0.3837151527404785,0.7716490756345956,21,10,21,11
296,1,8,1,3,True,1,5,0.20603203773498535,0.6674282093010236,21,10,21,11
297,1,8,1,3,True,1,6,0.16997528076171875,0.7446370558840975,21,10,21,11
298,1,8,1,3,True,1,7,0.19014763832092285,0.6634198315785392,21,10,21,11
299,1,8,1,3,True,1,8,0.6001062393188477,0.3790365512811072,21,10,21,11
300,1,8,1,3,True,1,9,0.1807880401611328,0.609752578525492,21,10,21,11
301,1,8,1,3,True,1,10,0.18892359733581543,0.6096591221347607,21,10,21,11
302,1,8,1,3,True,1,11,0.18513178825378418,0.6096591221347607,21,10,21,11
303,1,8,1,3,True,1,12,0.6749477386474609,0.31954513944610813,21,10,21,11
304,1,8,1,3,True,1,13,0.23183822631835938,0.6039436486629912,21,10,21,11
305,1,8,1,3,True,1,14,0.5930972099304199,0.18456680394894714,21,10,21,11
306,1,8,1,3,True,1,15,0.1994917392730713,0.5257270924157913,21,10,21,11
307,1,8,1,3,True,1,16,1.47538423538208,0.1564642645346233,21,10,21,11
308,1,8,1,3,True,1,17,0.2536773681640625,0.32868612407960596,21,10,21,11
309,1,8,1,3,True,1,18,1.2562198638916016,0.0920608323192767,21,10,21,11
310,1,8,1,3,True,1,19,1.180077075958252,0.12274493558578276,21,10,21,11
311,1,8,1,3,True,1,20,0.7601237297058105,0.12093952248334278,21,10,21,11
312,1,8,1,3,True,1,21,1.7397048473358154,5.551115123125783e-17,21,10,21,11
313,2,8,1,3,True,1,1,0.18030476570129395,0.9697575105248212,29,11,29,13
314,2,8,1,3,True,1,2,0.3791205883026123,0.9697575105248212,29,11,29,13
315,2,8,1,3,True,1,3,0.18092894554138184,0.958637446151366,29,11,29,13
316,2,8,1,3,True,1,4,0.18215632438659668,0.958637446151366,29,11,29,13
317,2,8,1,3,True,1,5,0.18793702125549316,0.9236888951499898,29,11,29,13
318,2,8,1,3,True,1,6,0.2225813865661621,0.9236888951499898,29,11,29,13
319,2,8,1,3,True,1,7,0.27251148223876953,0.6922160429780896,29,11,29,13
320,2,8,1,3,True,1,8,0.18492698669433594,0.8830716166074264,29,11,29,13
321,2,8,1,3,True,1,9,0.23997902870178223,0.8635791650409452,29,11,29,13
322,2,8,1,3,True,1,10,0.2100677490234375,0.8635791650409453,29,11,29,13
323,2,8,1,3,True,1,11,0.3464541435241699,0.488502047528392,29,11,29,13
324,2,8,1,3,True,1,12,0.21348047256469727,0.7640898985820247,29,11,29,13
325,2,8,1,3,True,1,13,0.11518573760986328,0.7640898985820247,29,11,29,13
326,2,8,1,3,True,1,14,0.2455754280090332,0.5944606814052126,29,11,29,13
327,2,8,1,3,True,1,15,0.2130725383758545,0.7570875549336961,29,11,29,13
328,2,8,1,3,True,1,16,0.9205985069274902,0.31569841880224847,29,11,29,13
329,2,8,1,3,True,1,17,0.21557950973510742,0.624931478100514,29,11,29,13
330,2,8,1,3,True,1,18,0.3098762035369873,0.307852864160859,29,11,29,13
331,2,8,1,3,True,1,19,0.5544309616088867,0.24310244578962342,29,11,29,13
332,2,8,1,3,True,1,20,0.2006361484527588,0.6108772223262104,29,11,29,13
333,2,8,1,3,True,1,21,1.014941692352295,0.2365614513985661,29,11,29,13
334,2,8,1,3,True,1,22,1.1604502201080322,0.16583382367341815,29,11,29,13
335,2,8,1,3,True,1,23,1.1713755130767822,0.1029360117091418,29,11,29,13
336,2,8,1,3,True,1,24,1.0985279083251953,0.11234054127323623,29,11,29,13
337,2,8,1,3,True,1,25,0.24974894523620605,0.5736764475147833,29,11,29,13
338,2,8,1,3,True,1,26,1.1200435161590576,0.16166329526314732,29,11,29,13
339,2,8,1,3,True,1,27,0.9700932502746582,0.07674630251319037,29,11,29,13
340,2,8,1,3,True,1,28,1.390136957168579,0.0731464909184753,29,11,29,13
341,2,8,1,3,True,1,29,3.739530324935913,0.0,29,11,29,13
342,3,8,1,3,True,1,1,0.18009161949157715,0.9963598827737582,26,10,26,13
343,3,8,1,3,True,1,2,0.22707629203796387,0.9963598827737582,26,10,26,13
344,3,8,1,3,True,1,3,0.20964336395263672,0.991904967624981,26,10,26,13
345,3,8,1,3,True,1,4,0.19320368766784668,0.991904967624981,26,10,26,13
346,3,8,1,3,True,1,5,0.19983220100402832,0.9248053753835156,26,10,26,13
347,3,8,1,3,True,1,6,0.3701944351196289,0.9248053753835156,26,10,26,13
348,3,8,1,3,True,1,7,0.2011854648590088,0.8131228564331354,26,10,26,13
349,3,8,1,3,True,1,8,0.20271015167236328,0.8131228564331354,26,10,26,13
350,3,8,1,3,True,1,9,0.20874762535095215,0.758917502036583,26,10,26,13
351,3,8,1,3,True,1,10,0.17709922790527344,0.7589175020365831,26,10,26,13
352,3,8,1,3,True,1,11,0.17021989822387695,0.7311116686520788,26,10,26,13
353,3,8,1,3,True,1,12,0.6297671794891357,0.40371444521213157,26,10,26,13
354,3,8,1,3,True,1,13,0.6198747158050537,0.3540274030133109,26,10,26,13
355,3,8,1,3,True,1,14,0.21208620071411133,0.7105704350953854,26,10,26,13
356,3,8,1,3,True,1,15,0.2881302833557129,0.5351071863211534,26,10,26,13
357,3,8,1,3,True,1,16,0.18990635871887207,0.6735772798885034,26,10,26,13
358,3,8,1,3,True,1,17,0.9499049186706543,0.27850360520573547,26,10,26,13
359,3,8,1,3,True,1,18,0.22195172309875488,0.6083509369206542,26,10,26,13
360,3,8,1,3,True,1,19,0.7560281753540039,0.30213246596374055,26,10,26,13
361,3,8,1,3,True,1,20,1.0070044994354248,0.27966494547236437,26,10,26,13
362,3,8,1,3,True,1,21,0.2549591064453125,0.605998932861388,26,10,26,13
363,3,8,1,3,True,1,22,0.8186793327331543,0.22295905596797339,26,10,26,13
364,3,8,1,3,True,1,23,1.1011900901794434,0.10797615619479894,26,10,26,13
365,3,8,1,3,True,1,24,1.1854140758514404,0.11416765967853071,26,10,26,13
366,3,8,1,3,True,1,25,0.8749330043792725,0.14954111361962558,26,10,26,13
367,3,8,1,3,True,1,26,1.6002657413482666,2.220446049250313e-16,26,10,26,13
368,4,8,1,3,True,1,1,0.1891782283782959,0.9362747538283457,28,11,28,11
369,4,8,1,3,True,1,2,0.0799555778503418,0.9362747538283457,28,11,28,11
370,4,8,1,3,True,1,3,0.20190215110778809,0.8599896813325733,28,11,28,11
371,4,8,1,3,True,1,4,0.177978515625,0.8599896813325733,28,11,28,11
372,4,8,1,3,True,1,5,0.1799929141998291,0.8213995573489448,28,11,28,11
373,4,8,1,3,True,1,6,0.20093178749084473,0.8213995573489448,28,11,28,11
374,4,8,1,3,True,1,7,0.19437170028686523,0.7705472635992194,28,11,28,11
375,4,8,1,3,True,1,8,0.1947469711303711,0.691028940402184,28,11,28,11
376,4,8,1,3,True,1,9,0.17021512985229492,0.6153173797444742,28,11,28,11
377,4,8,1,3,True,1,10,0.2000885009765625,0.6153173797444742,28,11,28,11
378,4,8,1,3,True,1,11,0.42483067512512207,0.28331763656483516,28,11,28,11
379,4,8,1,3,True,1,12,0.20511102676391602,0.5605001959604158,28,11,28,11
380,4,8,1,3,True,1,13,0.43164753913879395,0.355829780267743,28,11,28,11
381,4,8,1,3,True,1,14,0.1983356475830078,0.5246200681084869,28,11,28,11
382,4,8,1,3,True,1,15,0.8199307918548584,0.1941266556163061,28,11,28,11
383,4,8,1,3,True,1,16,0.49275755882263184,0.22667772545584636,28,11,28,11
384,4,8,1,3,True,1,17,0.7473547458648682,0.15316444347551106,28,11,28,11
385,4,8,1,3,True,1,18,0.979769229888916,0.1263692492957998,28,11,28,11
386,4,8,1,3,True,1,19,0.9750072956085205,0.08372128070433021,28,11,28,11
387,4,8,1,3,True,1,20,0.22560548782348633,0.46696279026376347,28,11,28,11
388,4,8,1,3,True,1,21,1.3031299114227295,0.1432453773598384,28,11,28,11
389,4,8,1,3,True,1,22,0.19437170028686523,0.4607247817223037,28,11,28,11
390,4,8,1,3,True,1,23,1.202073574066162,0.18289748925930183,28,11,28,11
391,4,8,1,3,True,1,24,1.4247515201568604,0.13049185872712565,28,11,28,11
392,4,8,1,3,True,1,25,1.1702508926391602,0.070138945740164,28,11,28,11
393,4,8,1,3,True,1,26,1.7545294761657715,0.04536254690935598,28,11,28,11
394,4,8,1,3,True,1,27,1.4600980281829834,0.04530296064869349,28,11,28,11
395,4,8,1,3,True,1,28,1.0474255084991455,0.0,28,11,28,11
396,5,8,1,3,True,1,1,0.1833181381225586,0.9701545224282593,24,9,24,9
397,5,8,1,3,True,1,2,0.17633390426635742,0.9701545224282593,24,9,24,9
398,5,8,1,3,True,1,3,0.3867461681365967,0.949931556220379,24,9,24,9
399,5,8,1,3,True,1,4,0.18207621574401855,0.949931556220379,24,9,24,9
400,5,8,1,3,True,1,5,0.18635892868041992,0.8864518078896924,24,9,24,9
401,5,8,1,3,True,1,6,0.17891836166381836,0.8864518078896924,24,9,24,9
402,5,8,1,3,True,1,7,0.1945042610168457,0.8071895233545922,24,9,24,9
403,5,8,1,3,True,1,8,0.19047927856445312,0.8071895233545922,24,9,24,9
404,5,8,1,3,True,1,9,0.1977095603942871,0.594007767849785,24,9,24,9
405,5,8,1,3,True,1,10,0.17214131355285645,0.5229535857071756,24,9,24,9
406,5,8,1,3,True,1,11,0.20723271369934082,0.5229535857071758,24,9,24,9
407,5,8,1,3,True,1,12,0.30466127395629883,0.3395016225362286,24,9,24,9
408,5,8,1,3,True,1,13,0.20041394233703613,0.5194922178596836,24,9,24,9
409,5,8,1,3,True,1,14,0.44051122665405273,0.2878153229341493,24,9,24,9
410,5,8,1,3,True,1,15,0.22391176223754883,0.5139164366628795,24,9,24,9
411,5,8,1,3,True,1,16,0.5271291732788086,0.2947479757456094,24,9,24,9
412,5,8,1,3,True,1,17,0.8756709098815918,0.18037339018188242,24,9,24,9
413,5,8,1,3,True,1,18,1.0495343208312988,0.17844015473058683,24,9,24,9
414,5,8,1,3,True,1,19,0.7642881870269775,0.11979571725665084,24,9,24,9
415,5,8,1,3,True,1,20,0.8045516014099121,0.11841504161109528,24,9,24,9
416,5,8,1,3,True,1,21,0.8000209331512451,0.10622402834358602,24,9,24,9
417,5,8,1,3,True,1,22,0.8698821067810059,0.12390352100599633,24,9,24,9
418,5,8,1,3,True,1,23,1.020322561264038,0.03786445688867607,24,9,24,9
419,5,8,1,3,True,1,24,1.0402591228485107,5.551115123125783e-17,24,9,24,9
420,6,8,1,3,True,1,1,0.17103791236877441,0.9941459277281576,27,9,27,11
421,6,8,1,3,True,1,2,0.18859529495239258,0.9941459277281576,27,9,27,11
422,6,8,1,3,True,1,3,0.18447327613830566,0.9656686070982337,27,9,27,11
423,6,8,1,3,True,1,4,0.20461702346801758,0.9656686070982337,27,9,27,11
424,6,8,1,3,True,1,5,0.16900205612182617,0.8622845024055933,27,9,27,11
425,6,8,1,3,True,1,6,0.16725993156433105,0.8622845024055933,27,9,27,11
426,6,8,1,3,True,1,7,0.16699695587158203,0.7974464750962992,27,9,27,11
427,6,8,1,3,True,1,8,0.16769623756408691,0.7974464750962992,27,9,27,11
428,6,8,1,3,True,1,9,0.19986891746520996,0.7526500718509049,27,9,27,11
429,6,8,1,3,True,1,10,0.18008780479431152,0.6569309007654588,27,9,27,11
430,6,8,1,3,True,1,11,0.17993855476379395,0.6569309007654588,27,9,27,11
431,6,8,1,3,True,1,12,0.26033711433410645,0.46218684751266903,27,9,27,11
432,6,8,1,3,True,1,13,0.5850143432617188,0.1390069980637766,27,9,27,11
433,6,8,1,3,True,1,14,0.9751839637756348,0.1974989337402001,27,9,27,11
434,6,8,1,3,True,1,15,0.2520589828491211,0.5246886039980712,27,9,27,11
435,6,8,1,3,True,1,16,0.4073967933654785,0.21826522584280045,27,9,27,11
436,6,8,1,3,True,1,17,0.850365400314331,0.18545251445518507,27,9,27,11
437,6,8,1,3,True,1,18,0.20967578887939453,0.5087184375024355,27,9,27,11
438,6,8,1,3,True,1,19,0.7903015613555908,0.24423609953481762,27,9,27,11
439,6,8,1,3,True,1,20,0.16960525512695312,0.5049284688414162,27,9,27,11
440,6,8,1,3,True,1,21,0.8701460361480713,0.12761333818853626,27,9,27,11
441,6,8,1,3,True,1,22,1.611112117767334,0.1220159403666885,27,9,27,11
442,6,8,1,3,True,1,23,1.2137172222137451,0.04874244710762682,27,9,27,11
443,6,8,1,3,True,1,24,1.2751319408416748,0.06091887229361542,27,9,27,11
444,6,8,1,3,True,1,25,1.3523833751678467,0.04024299837867723,27,9,27,11
445,6,8,1,3,True,1,26,1.5374138355255127,0.0804382349067006,27,9,27,11
446,6,8,1,3,True,1,27,1.0637106895446777,0.0,27,9,27,11
447,7,8,1,3,True,1,1,0.16585063934326172,0.9712364995710591,26,11,25,12
448,7,8,1,3,True,1,2,0.1650829315185547,0.9712364995710591,26,11,25,12
449,7,8,1,3,True,1,3,0.17945218086242676,0.9594486177858091,26,11,25,12
450,7,8,1,3,True,1,4,0.17273902893066406,0.9594486177858091,26,11,25,12
451,7,8,1,3,True,1,5,0.1728954315185547,0.9389276699628086,26,11,25,12
452,7,8,1,3,True,1,6,0.18957018852233887,0.9389276699628086,26,11,25,12
453,7,8,1,3,True,1,7,0.4301018714904785,0.8862679496913138,26,11,25,12
454,7,8,1,3,True,1,8,0.17090964317321777,0.8862679496913138,26,11,25,12
455,7,8,1,3,True,1,9,0.19910359382629395,0.8590094511408166,26,11,25,12
456,7,8,1,3,True,1,10,0.06618714332580566,0.8590094511408166,26,11,25,12
457,7,8,1,3,True,1,11,0.2141406536102295,0.8498354704212471,26,11,25,12
458,7,8,1,3,True,1,12,0.17984628677368164,0.8498354704212471,26,11,25,12
459,7,8,1,3,True,1,13,0.23171567916870117,0.7589522381632762,26,11,25,12
460,7,8,1,3,True,1,14,0.31977295875549316,0.45223538828838783,26,11,25,12
461,7,8,1,3,True,1,15,0.18716692924499512,0.7413842529014352,26,11,25,12
462,7,8,1,3,True,1,16,0.27127861976623535,0.5308989996326823,26,11,25,12
463,7,8,1,3,True,1,17,0.1800525188446045,0.7361220121783904,26,11,25,12
464,7,8,1,3,True,1,18,0.7201199531555176,0.32193694983152277,26,11,25,12
465,7,8,1,3,True,1,19,0.24209332466125488,0.6649047554366511,26,11,25,12
466,7,8,1,3,True,1,20,0.40740227699279785,0.34430767041205546,26,11,25,12
467,7,8,1,3,True,1,21,0.24998879432678223,0.6559472377201035,26,11,25,12
468,7,8,1,3,True,1,22,0.4104468822479248,0.30438214788196155,26,11,25,12
469,7,8,1,3,True,1,23,0.8298816680908203,0.26352818475740425,26,11,25,12
470,7,8,1,3,True,1,24,0.9101228713989258,0.19598333044950017,26,11,25,12
471,7,8,1,3,True,1,25,0.9001190662384033,0.2301917330682634,26,11,25,12
472,7,8,1,3,True,1,26,1.554734468460083,2.220446049250313e-16,26,11,25,12
473,8,8,1,3,True,1,1,0.6437971591949463,0.8327899293915293,21,8,20,10
474,8,8,1,3,True,1,2,0.35982847213745117,0.8327899293915293,21,8,20,10
475,8,8,1,3,True,1,3,0.17994904518127441,0.8142898685910247,21,8,20,10
476,8,8,1,3,True,1,4,0.17977547645568848,0.7921017047719258,21,8,20,10
477,8,8,1,3,True,1,5,0.19922518730163574,0.7540932092756361,21,8,20,10
478,8,8,1,3,True,1,6,0.18106722831726074,0.7540932092756361,21,8,20,10
479,8,8,1,3,True,1,7,0.20502781867980957,0.7332903751883724,21,8,20,10
480,8,8,1,3,True,1,8,0.07987737655639648,0.7332903751883725,21,8,20,10
481,8,8,1,3,True,1,9,0.17485952377319336,0.6957144027120752,21,8,20,10
482,8,8,1,3,True,1,10,0.1927797794342041,0.6957144027120752,21,8,20,10
483,8,8,1,3,True,1,11,0.20735859870910645,0.6751350895597765,21,8,20,10
484,8,8,1,3,True,1,12,0.20980000495910645,0.6751350895597765,21,8,20,10
485,8,8,1,3,True,1,13,0.7251882553100586,0.28950848896585146,21,8,20,10
486,8,8,1,3,True,1,14,0.21013712882995605,0.5807333843225455,21,8,20,10
487,8,8,1,3,True,1,15,1.0352604389190674,0.23178596248365718,21,8,20,10
488,8,8,1,3,True,1,16,1.069779634475708,0.20303524228561115,21,8,20,10
489,8,8,1,3,True,1,17,1.010896921157837,0.1630364936669786,21,8,20,10
490,8,8,1,3,True,1,18,1.0797972679138184,0.205502060574062,21,8,20,10
491,8,8,1,3,True,1,19,1.2142186164855957,0.1415238523583056,21,8,20,10
492,8,8,1,3,True,1,20,1.1065654754638672,0.12713463732985347,21,8,20,10
493,8,8,1,3,True,1,21,0.9084665775299072,1.1102230246251565e-16,21,8,20,10
494,9,8,1,3,True,1,1,0.08829617500305176,0.8871886699086367,18,7,18,8
495,9,8,1,3,True,1,2,0.19199538230895996,0.8871886699086367,18,7,18,8
496,9,8,1,3,True,1,3,0.18124604225158691,0.8417249586692398,18,7,18,8
497,9,8,1,3,True,1,4,0.17355036735534668,0.8417249586692398,18,7,18,8
498,9,8,1,3,True,1,5,0.1801011562347412,0.7248059612009993,18,7,18,8
499,9,8,1,3,True,1,6,0.16983437538146973,0.7248059612009993,18,7,18,8
500,9,8,1,3,True,1,7,0.18040704727172852,0.7120789048357844,18,7,18,8
501,9,8,1,3,True,1,8,0.19477081298828125,0.7120789048357844,18,7,18,8
502,9,8,1,3,True,1,9,0.19519758224487305,0.6621062293990829,18,7,18,8
503,9,8,1,3,True,1,10,0.172957181930542,0.662106229399083,18,7,18,8
504,9,8,1,3,True,1,11,0.18673062324523926,0.5535172072778161,18,7,18,8
505,9,8,1,3,True,1,12,0.18023443222045898,0.5535172072778161,18,7,18,8
506,9,8,1,3,True,1,13,0.4734928607940674,0.40523829102213216,18,7,18,8
507,9,8,1,3,True,1,14,0.18135428428649902,0.5197672003747841,18,7,18,8
508,9,8,1,3,True,1,15,0.5521736145019531,0.2562223811705845,18,7,18,8
509,9,8,1,3,True,1,16,0.40522336959838867,0.1917002705599399,18,7,18,8
510,9,8,1,3,True,1,17,0.6484699249267578,0.13650427428089623,18,7,18,8
511,9,8,1,3,True,1,18,0.9337611198425293,0.0,18,7,18,8
512,10,8,1,3,True,1,1,0.3943817615509033,0.9837233745706613,23,9,23,10
513,10,8,1,3,True,1,2,0.07564067840576172,0.9837233745706613,23,9,23,10
514,10,8,1,3,True,1,3,0.19313788414001465,0.9530394400846456,23,9,23,10
515,10,8,1,3,True,1,4,0.18668031692504883,0.9530394400846456,23,9,23,10
516,10,8,1,3,True,1,5,0.19336295127868652,0.8932772116392378,23,9,23,10
517,10,8,1,3,True,1,6,0.19229936599731445,0.8932772116392378,23,9,23,10
518,10,8,1,3,True,1,7,0.1844797134399414,0.8393395508436076,23,9,23,10
519,10,8,1,3,True,1,8,0.17697763442993164,0.8393395508436076,23,9,23,10
520,10,8,1,3,True,1,9,0.22273993492126465,0.838615838447932,23,9,23,10
521,10,8,1,3,True,1,10,0.18583393096923828,0.838615838447932,23,9,23,10
522,10,8,1,3,True,1,11,0.1884000301361084,0.7479447279109201,23,9,23,10
523,10,8,1,3,True,1,12,0.2057499885559082,0.7479447279109201,23,9,23,10
524,10,8,1,3,True,1,13,0.28002309799194336,0.44341875785977936,23,9,23,10
525,10,8,1,3,True,1,14,0.24883460998535156,0.7277041713850195,23,9,23,10
526,10,8,1,3,True,1,15,0.26505255699157715,0.39816078407018174,23,9,23,10
527,10,8,1,3,True,1,16,0.37634968757629395,0.5903261662474311,23,9,23,10
528,10,8,1,3,True,1,17,0.2046346664428711,0.5903261662474311,23,9,23,10
529,10,8,1,3,True,1,18,0.5924098491668701,0.30324931600656263,23,9,23,10
530,10,8,1,3,True,1,19,0.5427801609039307,0.2962749268843853,23,9,23,10
531,10,8,1,3,True,1,20,0.769798755645752,0.1416132621449917,23,9,23,10
532,10,8,1,3,True,1,21,0.2076108455657959,0.5109383704088387,23,9,23,10
533,10,8,1,3,True,1,22,0.7607824802398682,0.12634787704956496,23,9,23,10
534,10,8,1,3,True,1,23,1.0262701511383057,0.0,23,9,23,10
